gene,stability_freq,perm_importance_mean
Olfr1385,0,1.712986979196529e-05
Coq10a,0,1.7128767943319635e-05
Ankrd42,0,1.7121522203067396e-05
Lipn,0,1.710262228435955e-05
Hoxc10,0,1.707026219409658e-05
Cxcr2,0,1.7003837048301663e-05
Gm10827,0,1.7002366250251644e-05
Otx2os1,0,1.697469198387314e-05
Rab11fip1,0,1.6952556143279286e-05
Gm16701,0,1.690704841998958e-05
Malrd1,0,1.6877269909376656e-05
Il33,0,1.6869108696371257e-05
Gm1527,0,1.6841369014286576e-05
3110062G12Rik,0,1.6810290719027072e-05
AC122375.2,0,1.6768023462687684e-05
Vmn1r226,0,1.6743388487716618e-05
Clstn3,0,1.6738710831787354e-05
Gm45324,0,1.6671629722042615e-05
Mrgprb1,0,1.6668487259419177e-05
Myo15b,0,1.6660047153893576e-05
Olfr983,0,1.6654974242991114e-05
5930438M14Rik,0,1.6594611602294136e-05
Gm5281,0,1.656719636562443e-05
Olfr1034,0,1.6512887797337497e-05
Olfr130,0,1.6439483580077406e-05
Trpm3,0,1.640952249599703e-05
Sorcs3,0,1.6399299703206968e-05
Gm48617,0,1.6381037904966693e-05
Olfr27,0,1.6380783024538823e-05
Gm38397,0,1.637942691509186e-05
Art3,0,1.6318689484695617e-05
Celrr,0,1.6316055009257817e-05
Olfr606,0,1.629487195753399e-05
Susd2,0,1.6256384217139266e-05
Slc13a1,0,1.6234894059541374e-05
Gypc,0,1.616986124444164e-05
Chl1,0,1.616060452602763e-05
Nr1i3,0,1.6129591729863162e-05
H2-T3,0,1.6122221455894258e-05
Olfr612,0,1.608752598374341e-05
AY702103,0,1.607955651027337e-05
Clmn,0,1.6064058536557902e-05
Cfap221,0,1.6054815639543474e-05
Rarres2,0,1.6024005432024874e-05
Nox4,0,1.6021357199436094e-05
Gm884,0,1.6005486246883913e-05
Ncam2,0,1.5868538779484356e-05
2210408F21Rik,0,1.5863179277175733e-05
Kctd19,0,1.5817757565839143e-05
Ak9,0,1.5770824336991394e-05
Gm26535,0,1.5753881952462745e-05
Yipf7,0,1.574083600378584e-05
Dnajc12,0,1.572691001563432e-05
Topaz1,0,1.572501822979522e-05
Trbc1,0,1.5716722173897414e-05
Unc80,0,1.5672579055114874e-05
Ckmt2,0,1.5634952426502035e-05
Gm47987,0,1.5633361079314676e-05
Map7d3,0,1.5620782373126913e-05
Gm42768,0,1.5472099891356007e-05
Mmrn1,0,1.5461291375318303e-05
Cnbd1,0,1.543450043339778e-05
Olfr1152,0,1.5346641262714565e-05
Gm44937,0,1.5340280078957045e-05
Cfap206,0,1.5335283127337894e-05
Palmd,0,1.5332025972170095e-05
Oog3,0,1.5319128533786147e-05
Rdh9,0,1.5307021266541826e-05
Olfr111,0,1.5254162946953807e-05
Lrrc31,0,1.5227148797358758e-05
Gm12371,0,1.521488188859221e-05
Dnah5,0,1.5188794399856322e-05
Zkscan4,0,1.5172110352623676e-05
Olfr1238,0,1.5166131052146701e-05
Sh2d2a,0,1.5162469343343868e-05
Sbspon,0,1.513911709155602e-05
Adgrb3,0,1.5127000355774632e-05
Dusp18,0,1.5118070563158178e-05
Fbn2,0,1.509803226195094e-05
Olfr753-ps1,0,1.5039634473190696e-05
Sult2a7,0,1.500039862684099e-05
Gm43425,0,1.4997163734964408e-05
Cntn3,0,1.4997073795242067e-05
Lhx1,0,1.4954689780222184e-05
Gm10440,0,1.4944060664678906e-05
Tjp3,0,1.4940359725279528e-05
Tctex1d1,0,1.4939653308598809e-05
Ptpn18,0,1.4890409081647071e-05
Gm30371,0,1.4869669341710522e-05
C9,0,1.4867004381813321e-05
Adgrv1,0,1.4817392075328063e-05
Esrp1,0,1.4737398202002708e-05
Syt16,0,1.4656979834315464e-05
Ush2a,0,1.4638276016420982e-05
Olfr479,0,1.463468966261816e-05
Aldh6a1,0,1.4629365895757472e-05
Gal,0,1.4619822092232227e-05
Naip6,0,1.450666482409878e-05
4930524B17Rik,0,1.4501292916080377e-05
Gm45039,0,1.4487966510590144e-05
Hnf4a,0,1.446593367795401e-05
Zfp239,0,1.4461326714898524e-05
Hcn1,0,1.44351115818786e-05
Dab1,0,1.4378455415353663e-05
Ppfia3,0,1.4370133327734622e-05
Jph3,0,1.4317728316082254e-05
Pglyrp1,0,1.4305117969648515e-05
Gm15626,0,1.429459296692359e-05
Slc18a1,0,1.4262333419867707e-05
C730027H18Rik,0,1.422346885946446e-05
Gm47209,0,1.4171882686531137e-05
Olfr1472,0,1.4141457052807557e-05
Gm30132,0,1.4113064466314552e-05
4930587E11Rik,0,1.4098016732089218e-05
Sgk2,0,1.4089658620708434e-05
A430010J10Rik,0,1.3976747577593152e-05
Vmn1r196,0,1.3952265964578548e-05
Abhd15,0,1.3927134137214916e-05
Olfr739,0,1.391611665472192e-05
4930513N20Rik,0,1.3872730636199644e-05
AI481877,0,1.3870693192574723e-05
Olfr914,0,1.3842735014402145e-05
Fgd5,0,1.3814412148427378e-05
Nov,0,1.3807345980854096e-05
Gabrg2,0,1.3796195357917983e-05
Gpr158,0,1.3792429522252461e-05
Tcaf3,0,1.3783488926555346e-05
Jakmip2,0,1.3773366754332716e-05
Pakap,0,1.3751957027141604e-05
Pvalb,0,1.3743620856865316e-05
D430036J16Rik,0,1.370668650216844e-05
Gm38263,0,1.370075798586834e-05
Grin2a,0,1.3692995178704593e-05
Stat4,0,1.3684969133342939e-05
Tmprss11f,0,1.362900359789254e-05
Gm48871,0,1.3614516478377409e-05
Gm47709,0,1.358224252278051e-05
Acsm1,0,1.3567603965347623e-05
Gm31520,0,1.3547715837169959e-05
Anks1b,0,1.354130461190817e-05
Gm10824,0,1.34815218150508e-05
Gm32004,0,1.3471915106222367e-05
Olfr1505,0,1.3457063981192621e-05
Olfr1389,0,1.3435925364924108e-05
Gm47477,0,1.3413477532597807e-05
Gbp2b,0,1.3402479690338705e-05
March11,0,1.3374591166925858e-05
4930510E17Rik,0,1.3373288972162722e-05
Gm47801,0,1.3358129082619005e-05
Gm34934,0,1.333451746416969e-05
Gm43175,0,1.3325325980007014e-05
Vmn1r67,0,1.3322540462179512e-05
Gm12106,0,1.3317681162072769e-05
Gm37664,0,1.330713142452255e-05
Pf4,0,1.3223577671495068e-05
Ovch2,0,1.3200100149268756e-05
Cyp4a29,0,1.3197674691389772e-05
4930528J11Rik,0,1.3197577923584892e-05
Clspn,0,1.3169656565714676e-05
Txnip,0,1.3114578165696061e-05
Vmn1r174,0,1.3103648870294026e-05
Gm37880,0,1.3087170940917493e-05
Nyap2,0,1.3082550203158405e-05
Sv2b,0,1.3062466760815904e-05
Klra3,0,1.3022254671324341e-05
Olfr194,0,1.3002151896546178e-05
Kbtbd11,0,1.2990868979334539e-05
Slc4a10,0,1.2984254016690231e-05
Abcc6,0,1.295719591577482e-05
Zfp541,0,1.2948741572194055e-05
Gata6,0,1.2947913890726248e-05
Hhex,0,1.2903415557119492e-05
Hsbp1l1,0,1.2882677813097494e-05
Gm26797,0,1.2848237281559713e-05
Speer4e,0,1.282222775874642e-05
Adam28,0,1.2808818116027963e-05
Enkur,0,1.2792139384332215e-05
Ccl7,0,1.2777270882780023e-05
Skint6,0,1.2714723635165458e-05
Foxc2,0,1.2663676853319476e-05
Gm47415,0,1.262361062854822e-05
Slc30a8,0,1.2607661545316338e-05
Gm45461,0,1.2601363178721405e-05
Olfr1359,0,1.2595137592052998e-05
Abcg5,0,1.2547759858183577e-05
Erfe,0,1.2515801790702314e-05
Vmn2r-ps123,0,1.2503567291466398e-05
Apol6,0,1.2453693082070669e-05
Gm28497,0,1.2363632138556735e-05
Artn,0,1.2346961479492452e-05
Rnd2,0,1.2339608137479361e-05
Serpinb9d,0,1.233330462488969e-05
Olfr872,0,1.228954454364217e-05
Vmn1r70,0,1.228451881467585e-05
Gm35507,0,1.226985129003655e-05
Scamp5,0,1.2198758966619482e-05
Palm3,0,1.2194641389617906e-05
Lamp5,0,1.2192949166045523e-05
Olfr64,0,1.2158255940886155e-05
Map3k21,0,1.2157791688627292e-05
Trim38,0,1.2141235458251744e-05
Tmem273,0,1.2121725593416954e-05
Cep170b,0,1.2102243989409182e-05
Olfr53,0,1.2100635544554098e-05
Gpd1,0,1.208624383366441e-05
Isx,0,1.2070265856078954e-05
1700095A21Rik,0,1.2031442036763984e-05
Gm35996,0,1.2028982317291437e-05
Kcnma1,0,1.1999101394477573e-05
Vmn1r184,0,1.1921019668870162e-05
Vmn2r107,0,1.1905419119151438e-05
Gm29674,0,1.1845118937126033e-05
Olfr1154,0,1.1843839102199116e-05
Oxld1,0,1.1823493235774145e-05
Olfr804,0,1.1821496227581997e-05
Dnah6,0,1.1814993790348891e-05
Gm19237,0,1.1767934598172488e-05
Gm43016,0,1.1737342134154893e-05
Gm12532,0,1.1729426004891687e-05
Epha7,0,1.1714212463098679e-05
Vmn1r158,0,1.1687555356776342e-05
Wisp2,0,1.160171347762695e-05
4933404G15Rik,0,1.1554445306050097e-05
Gm9946,0,1.1504284132646253e-05
Olfr1205,0,1.1483610912987888e-05
Gm20043,0,1.1473516390292372e-05
Hyal2,0,1.1464746667722015e-05
Pou2af1,0,1.144540415154438e-05
Elmod1,0,1.1417486592102399e-05
Vmn2r74,0,1.1366918058519637e-05
Gm36952,0,1.1349365537693944e-05
Olfr136,0,1.1325326394862053e-05
D130079A08Rik,0,1.1317906762753347e-05
Gm34759,0,1.1273970873759709e-05
4932412D23Rik,0,1.1208685831110009e-05
Slc6a5,0,1.1166762735959076e-05
Coro6,0,1.1154897560250455e-05
Hspa12b,0,1.1129287234468157e-05
Olfr970,0,1.1123280270630699e-05
Ccdc92,0,1.1116802607313842e-05
Scn1b,0,1.1107358906303764e-05
Pcsk1n,0,1.1059085515630063e-05
Sv2c,0,1.1028007622482232e-05
Nell2,0,1.1011784902059673e-05
Gm11867,0,1.0987704032350278e-05
Kcns2,0,1.0942461495522249e-05
Gm45204,0,1.0939438661972114e-05
Efs,0,1.0928421088318707e-05
Rhov,0,1.0919152028632252e-05
Olfr768,0,1.0903406056261832e-05
Gm43528,0,1.0861760965175108e-05
Tmc5,0,1.0843127332527122e-05
Bche,0,1.0837330581559006e-05
Mlip,0,1.083660889027449e-05
Olfr355,0,1.0771658206332192e-05
Tspo,0,1.0768614138134682e-05
Olfr870,0,1.0702855093591705e-05
Olfr465-ps1,0,1.0677008878645638e-05
Gm42769,0,1.0668302924032868e-05
Vmn2r17,0,1.066454013530782e-05
Bub1b,0,1.0633896956935288e-05
Neb,0,1.0617403201762519e-05
Vmn2r73,0,1.0613337516274245e-05
Olfr1257,0,1.060946949684727e-05
Gm44271,0,1.0605952354347809e-05
Tmem53,0,1.0604231331090563e-05
Dnah7b,0,1.046116127541019e-05
Olfr1446,0,1.045339772370868e-05
Rasal1,0,1.045244399845436e-05
Nfia,0,1.0438657303135648e-05
Plekhh1,0,1.0429707826753452e-05
Hsd3b2,0,1.0401503461854317e-05
Mro,0,1.0384681444253206e-05
A230057D06Rik,0,1.0358535737142735e-05
Tnfrsf9,0,1.0336933554933035e-05
Gm38101,0,1.031146752918932e-05
Ces1f,0,1.0303512193210468e-05
Gm6112,0,1.0291016497054882e-05
P2rx6,0,1.0273189421872157e-05
Eef1a2,0,1.0268890990738914e-05
Wasf1,0,1.0226051840334116e-05
Fyb,0,1.0184178175309806e-05
1810018F18Rik,0,1.017118770344494e-05
Adam5,0,1.01633995123307e-05
Amtn,0,1.015669965860333e-05
Gm17870,0,1.0117620153959894e-05
Gm48700,0,1.0063718557484783e-05
Cxadr,0,1.0049942964329706e-05
Urah,0,1.0027948229163189e-05
Vmn2r31,0,1.0013914586204375e-05
Myt1l,0,9.97899912567046e-06
Lmntd1,0,9.961712833084223e-06
Gm43970,0,9.956177492098651e-06
Mirt1,0,9.941003425140148e-06
P3h3,0,9.867526440243683e-06
Tas2r134,0,9.846038234184728e-06
Olfr825,0,9.826506234933417e-06
Tspyl5,0,9.79913391596643e-06
Lrtm1,0,9.795294987824378e-06
Meox2,0,9.788223879547696e-06
A430078G23Rik,0,9.771410961745281e-06
Mgst1,0,9.770367355832477e-06
Gm33027,0,9.71888498287887e-06
Slc5a8,0,9.664693755973014e-06
Cspg5,0,9.659970009534554e-06
Gm35842,0,9.633659684837871e-06
Fasn,0,9.609781779962299e-06
Tgm5,0,9.5774967194373e-06
Sparcl1,0,9.5632519553579e-06
Brinp2,0,9.556289129220025e-06
Efcab6,0,9.540334747371036e-06
Olfr259,0,9.53390349471839e-06
Orc1,0,9.418756418422273e-06
Arhgef9,0,9.41324807246513e-06
Smok2a,0,9.38366884648545e-06
Six5,0,9.313675129751783e-06
Ccr7,0,9.294234138179649e-06
Stk31,0,9.278625929887152e-06
Gli2,0,9.264628488325769e-06
Rac2,0,9.249078387574276e-06
Trpv3,0,9.187772565399926e-06
Gm6277,0,9.176310634273487e-06
4930533N22Rik,0,9.140068808177754e-06
Gm48752,0,9.122428715657716e-06
Gm13089,0,9.04092854168148e-06
Olfr472,0,9.011315494589222e-06
Ins1,0,9.000314638341059e-06
Mertk,0,8.978825696714931e-06
Acadm,0,8.964005241485215e-06
Olfr63,0,8.951897817066626e-06
Gm20574,0,8.944852933345793e-06
Serpinb7,0,8.92170282729145e-06
A930027P06Rik,0,8.897393224394093e-06
Slc6a15,0,8.892866318233051e-06
Ccdc85c,0,8.891844279168543e-06
Vmn2r103,0,8.85402955611569e-06
Mfsd4b5,0,8.85222422553067e-06
C330002G04Rik,0,8.82026664461577e-06
Olfr273,0,8.756059700187887e-06
Arhgap8,0,8.712785886322299e-06
Ptgs2,0,8.709959069408415e-06
Olfr143,0,8.709353515956586e-06
Olfr1291-ps1,0,8.684490959387508e-06
Otogl,0,8.680446905318106e-06
Ptgis,0,8.662915233248468e-06
Nckap5,0,8.647592312172048e-06
Csta1,0,8.6385177485937e-06
Gm48203,0,8.623319836076342e-06
Hydin,0,8.580133791413758e-06
Gm45176,0,8.569380819622993e-06
Olfr670,0,8.561894325953557e-06
Pxmp2,0,8.543527720672465e-06
Neto1,0,8.484580828638235e-06
Cyp2ab1,0,8.457657690397192e-06
Olfr706,0,8.416616603279525e-06
Kctd1,1,8.396386885123363e-06
Rgs9,0,8.388676429038626e-06
Dcst2,0,8.366231235401575e-06
A530053G22Rik,0,8.328062878770748e-06
Shisal1,0,8.298048522892289e-06
Gabrb3,0,8.267669021233551e-06
Hmga2,0,8.260254783387651e-06
Gm48448,0,8.257271795708565e-06
Nkain2,0,8.233171469207435e-06
Fbxw19,0,8.229313142726898e-06
Olfr1300-ps1,0,8.2280451775607e-06
Rgs20,0,8.10201880508954e-06
Tnni2,0,8.078149504708851e-06
Gm48992,0,8.051927056684784e-06
Xirp1,0,8.04455209099109e-06
Gm14390,0,8.038943031407622e-06
Pdlim1,0,8.007489393146992e-06
Vmn1r51,0,7.991223211245569e-06
Stxbp5l,0,7.979562275972631e-06
Grin2b,0,7.975947954830254e-06
Gm43072,0,7.969293074583381e-06
Gm44437,0,7.945312711676872e-06
Gm3527,0,7.93193378280099e-06
Slc38a5,0,7.90673456696478e-06
Olfr868,0,7.829084481481007e-06
A930028N01Rik,0,7.819684212628802e-06
Cyp2c67,0,7.818482719101903e-06
Vmn1r43,0,7.810700700905393e-06
Pde11a,0,7.783538509176236e-06
Esp16,0,7.760114904997725e-06
Olfr591,0,7.752991093512573e-06
Gm47704,0,7.737051475231735e-06
Olfr570,0,7.719406114703454e-06
Gm47522,0,7.70965247952615e-06
Tigar,0,7.69618373042125e-06
Gm43180,0,7.688764927804583e-06
Gm16239,0,7.66907517624205e-06
8030445P17Rik,0,7.647182075110065e-06
Gm4756,0,7.603147565582446e-06
Olfr1052,0,7.590342741903289e-06
Olfr1276,0,7.5850647989650365e-06
Htra3,0,7.580116805427918e-06
Ankar,0,7.549438817766592e-06
Cfap57,0,7.5416423920060524e-06
Olfr554,0,7.490633820916858e-06
4930432J09Rik,0,7.475903836484665e-06
Gbgt1,0,7.440272694458916e-06
Gm12253,0,7.320217593709266e-06
Efcab11,0,7.271591893864845e-06
Tex26,0,7.245131994348956e-06
Aif1l,0,7.237922473246619e-06
Rab15,0,7.233715124743689e-06
AU021092,0,7.215111190761437e-06
Olfr811,0,7.202351815027702e-06
Vmn2r2,0,7.195264808212974e-06
Gm15319,0,7.1939779840768376e-06
Zfp534,0,7.175669274162026e-06
Olfr1501,0,7.168935513923709e-06
Olfr1042,0,7.143644461327093e-06
Was,0,7.132452704305957e-06
Sntg1,0,7.116760525693877e-06
Olfr1198,0,7.110097014317862e-06
Trpc4,0,7.109472441069187e-06
Mak,0,7.079083298466843e-06
Cyp2c39,0,7.007578288975579e-06
4933415A04Rik,0,6.996682689652807e-06
Fbxw20,0,6.965021578764218e-06
4933440M02Rik,0,6.951313782488367e-06
Gm45769,0,6.939852056153663e-06
Adamts20,0,6.930146694283934e-06
Gm45199,0,6.919250391468348e-06
Ms4a14,0,6.896119510291227e-06
Chodl,0,6.885555426572319e-06
Kcnk9,0,6.861317863993133e-06
Glyat,0,6.8306045104327135e-06
Adam21,0,6.8050117227880236e-06
Arfgef3,0,6.796816894949489e-06
Kcne1l,0,6.795502299727919e-06
Dio1,0,6.766007494340986e-06
Cyp2b13,0,6.715646903676656e-06
Olfr1225,0,6.684077773710939e-06
Cxcr4,0,6.670450453716281e-06
AV026068,0,6.662530201562155e-06
4933431J24Rik,0,6.584764179629044e-06
Mmp28,0,6.519547939232151e-06
Edil3,0,6.491504814265524e-06
Gm31663,0,6.4670569290492535e-06
Ptgs2os2,0,6.4618728980003766e-06
Cyp2d35-ps,0,6.446228645373697e-06
AC115970.1,0,6.429710781175047e-06
9330158H04Rik,0,6.322487257637287e-06
Acat2,0,6.261560683451517e-06
Dpep2,1,6.230637730575406e-06
Olfr981,0,6.184634667771858e-06
Hsd3b5,0,6.1786326515877955e-06
Rnf182,0,6.138285530854492e-06
Gsdmc3,0,6.135211624824775e-06
Olfr344,0,6.1228195608276095e-06
Gm44441,0,6.0902284307440275e-06
Gm37645,0,6.084457560207034e-06
Gm31410,0,6.05727469130679e-06
Bcl3,0,6.042553608354147e-06
Dio2,0,5.9942705263216205e-06
Gm45470,0,5.9569947841953246e-06
Olfr802,0,5.945536432216958e-06
Gm15631,0,5.898340077303832e-06
Hp,0,5.894674961504088e-06
Gm37812,0,5.861239005089385e-06
Cyp2b19,0,5.846551210508811e-06
Gabrb2,0,5.837289408805457e-06
Wfdc1,0,5.827041662265218e-06
Gm10067,0,5.812941756011551e-06
Slain1,0,5.761899907164023e-06
Cd276,0,5.752625508859134e-06
Gm7972,0,5.752069826781007e-06
Gm4450,0,5.750492831935181e-06
Olfr755-ps1,0,5.599574461390144e-06
Col28a1,0,5.563949722608983e-06
Agmo,0,5.545250548699702e-06
Calhm4,0,5.5190206270094855e-06
Olfr1387,0,5.5162497476612955e-06
Vmn1r80,0,5.464432765556194e-06
Olfr180,0,5.3919510709765646e-06
Treml4,0,5.3598028026291554e-06
Olfr832,0,5.317143613481346e-06
Mctp1,0,5.304470802347536e-06
Tex11,0,5.276642029261591e-06
Gm18881,0,5.273769324387612e-06
Nmrk2,0,5.2728538445623145e-06
Gm38157,0,5.272583107263083e-06
Olfr362,0,5.2381580912475104e-06
4933405D12Rik,0,5.220757224078107e-06
Tmprss11e,0,5.16573349798044e-06
Gm42614,0,5.157565366209479e-06
9330182L06Rik,0,5.1390268099638214e-06
Grik3,0,5.136953098971995e-06
Gdpd1,0,5.107874023480005e-06
Gm37018,0,5.074691762096962e-06
Olfr1246,0,5.062596168803335e-06
Ccnb1ip1,0,5.036599971086625e-06
Olfr1259,0,5.029019125157855e-06
Grip1,0,5.01885035227856e-06
Ngb,0,4.990379860903005e-06
Acnat1,0,4.967674681766179e-06
Slc2a12,0,4.951349425375008e-06
Vmn1r9,0,4.9425450449391825e-06
Pacrg,0,4.9137376057384365e-06
Arhgap15os,0,4.864387248326734e-06
Klhl33,0,4.8641820469486035e-06
Igkv12-44,0,4.8525939061350124e-06
4921504A21Rik,0,4.834294877054114e-06
Syt9,0,4.833888083022316e-06
Slco1a1,0,4.824708755579719e-06
Hepacam,0,4.821242346053635e-06
Pappa2,0,4.813996188324231e-06
Gas6,0,4.813479124432535e-06
Arsj,0,4.812030618761562e-06
Rhd,0,4.780549894933814e-06
Fam135a,0,4.751117324330868e-06
Klhl34,0,4.659380336469176e-06
Dnah11,0,4.643979297491717e-06
Sftpa1,0,4.640191957450135e-06
5031434C07Rik,0,4.488748161313164e-06
Olfr1174-ps,0,4.47557395959475e-06
Kcnq3,0,4.464589927233308e-06
Slit3,0,4.451180422870848e-06
H2-Q2,0,4.4506465271099145e-06
Emp1,0,4.345273362171834e-06
Kdm4d,0,4.333638850129164e-06
Kank3,0,4.326418065148111e-06
Cdh7,0,4.319263450636158e-06
Olfr714,0,4.310495400605687e-06
Tmem182,0,4.297442379497254e-06
Gm35430,0,4.247993293116093e-06
Grm3,0,4.236393445322674e-06
Olfr933,0,4.193580078670765e-06
Olfr586,0,4.1935457875674764e-06
Meiob,0,4.182075618275324e-06
Olfr548-ps1,0,4.171683432441229e-06
Gm43887,0,4.154154017455002e-06
0610040F04Rik,0,4.147389139042e-06
Pgk2,0,4.134471722250232e-06
Gm19194,0,4.128660137958652e-06
Il21,0,4.111144801921542e-06
Tnfsf13,0,4.1036659261251e-06
Ces1g,0,4.0609587810269696e-06
Grb7,0,4.046774593891019e-06
Aadacl2,0,4.002166742878009e-06
Fxyd6,0,3.975233864794704e-06
Gm10392,0,3.954662955307775e-06
Scn9a,0,3.940951970926587e-06
Vmn1r22,0,3.9301173937578156e-06
1010001N08Rik,0,3.9240803261342245e-06
BC016579,0,3.920376927812889e-06
Mug2,0,3.9015608163217575e-06
Gm4353,0,3.872796531678719e-06
Pkd2l1,0,3.87222397302267e-06
Zfp735,0,3.87156911750841e-06
Ccdc116,0,3.8604053352209205e-06
Pax6,0,3.829362036456009e-06
Cyp2c55,0,3.828835004549003e-06
Gm44723,0,3.7990926726849653e-06
Vmn2r50,0,3.783693940306865e-06
Hspa12a,0,3.771663992091492e-06
Gm12010,0,3.7362362391712978e-06
Thnsl2,0,3.7232239344597864e-06
Gm33111,0,3.717542446546325e-06
Fam171a1,0,3.6568453616769885e-06
Olfr624,0,3.6465292887588603e-06
Slc1a6,0,3.6198281229804514e-06
Zcchc18,0,3.5497596736044952e-06
Ncs1,0,3.5391438582665886e-06
Steap2,0,3.523631410895511e-06
Olfr341,0,3.522793333399221e-06
Gm21056,0,3.4309832970036496e-06
Prg2,0,3.415260413996977e-06
Crispld2,0,3.410352548105519e-06
Gm42444,0,3.400653507690255e-06
Gm42714,0,3.3633896160068003e-06
Adam2,0,3.335844943708202e-06
Gm16170,0,3.2604992070806017e-06
Gm38590,0,3.2592169762701796e-06
Cenpi,0,3.1833368513756096e-06
Gm30340,0,3.175662021337458e-06
Crybg2,0,3.0664246601808103e-06
Slco1a5,0,3.0567173923579132e-06
Gm19817,0,2.991736195756545e-06
Oosp3,0,2.9692384735935367e-06
Myh4,0,2.95926332769535e-06
Gm5117,0,2.9468692807510684e-06
2410021H03Rik,0,2.9344501418893116e-06
Kl,0,2.927327881774298e-06
Gm42952,0,2.9218861724689168e-06
Ndrg4,0,2.8866846522479533e-06
Ugt2b1,0,2.8780184736620924e-06
Iglc3,0,2.8723790517659636e-06
Bhlhe22,0,2.870690346157282e-06
Frk,0,2.8594300737538884e-06
Lgals4,0,2.8402810669514444e-06
Trpc5,0,2.819055106739743e-06
Rtn4rl2,0,2.817420594214415e-06
Fam189a1,0,2.8163114792367765e-06
Lrrtm4,0,2.797230575612985e-06
2900052N01Rik,0,2.6893722754328698e-06
Fut9,0,2.588407781678458e-06
Srd5a1,0,2.5804417667196807e-06
Gm43567,0,2.5238016403417163e-06
Inhba,0,2.486404731416597e-06
Cdh12,0,2.4819592624569793e-06
Gm45177,0,2.477868727390757e-06
Ctnnd2,0,2.4747373243094725e-06
Cyp2f2,0,2.4642247416384315e-06
Gm36814,0,2.430450508417174e-06
Fbxw16,0,2.4180810985541243e-06
Olfr195,0,2.3984574298197166e-06
Plxnb1,0,2.3436990713721073e-06
Sema3b,0,2.341217981172148e-06
Asz1,0,2.2960349489897765e-06
Uckl1os,0,2.26171279910093e-06
Fer1l4,0,2.246711258035994e-06
Gm16243,0,2.236315524495329e-06
Hoxb5,0,2.2334286210456987e-06
Olfr961,0,2.2160990963304732e-06
Gm44114,0,2.2148666990906454e-06
Ttc39c,0,2.181792309008394e-06
Prrxl1,0,2.1719147305532232e-06
Gm15638,0,2.1674535091942363e-06
Lrguk,0,2.145261075536808e-06
Ppfia2,0,2.115130656743513e-06
Ighv1-39,0,2.10905651485404e-06
Cdc25c,0,2.078329747456912e-06
Adgrl3,0,2.074257635820151e-06
Gm42949,0,2.032523797812492e-06
Olfr860,0,2.004402648925205e-06
Pdk2,0,1.996590136754684e-06
Nphs2,0,1.96466507080828e-06
Copz2,0,1.931383877518122e-06
Gm34069,0,1.913895237126706e-06
Ms4a5,0,1.8839287882266284e-06
Zscan4-ps1,0,1.8779517384159852e-06
Ak7,0,1.7936819560193662e-06
Gm31508,0,1.7745959853598934e-06
A330093E20Rik,0,1.7511582165008467e-06
Tenm2,0,1.7436229073131152e-06
Chst2,0,1.733939685233368e-06
Olfr622,0,1.719740945926862e-06
Olfr1271,0,1.7045141835536616e-06
Gm32455,0,1.6655699693113316e-06
Ighv6-3,0,1.647920715730497e-06
Gm44677,0,1.6358805705163355e-06
Col17a1,0,1.6231919099385372e-06
Zfp979,0,1.5849031255288332e-06
Ube2l6,1,1.5682709025633171e-06
Gsg1l,0,1.536178564354177e-06
A830073O21Rik,0,1.5252688940314847e-06
Evpl,0,1.5176310408482438e-06
Asb4,0,1.48087860627477e-06
Ltc4s,0,1.4283121379299276e-06
Slc22a28,0,1.423812245615611e-06
Gm42484,0,1.4156899272976815e-06
Pdzph1,0,1.4051496886047224e-06
Olfr168,0,1.3793575021181476e-06
Igkv16-104,0,1.3275636972620615e-06
Cntnap5a,0,1.2991013079610675e-06
Slc12a1,0,1.2853211689867196e-06
Serping1,0,1.2567728205792389e-06
Gja4,0,1.2002501034724599e-06
Bpifb9a,0,1.1170014000083666e-06
Olfr1233,0,1.099860638198447e-06
Gm11437,0,9.893894885038002e-07
Gcnt3,0,9.19238633634295e-07
Sprr2a3,0,9.081435603519594e-07
4930579C12Rik,0,8.767326467928902e-07
Zfand4,0,8.76590749276926e-07
Chdh,0,8.104629428684618e-07
Lpar2,0,7.860723564623361e-07
Vmn2r80,0,7.799016521481423e-07
Irx5,0,7.783568605535028e-07
Tex12,0,7.72031393603258e-07
Egln3,0,7.600445267930154e-07
Cyp19a1,0,7.306987732436119e-07
Gm11827,0,7.305896287834762e-07
Olfr1217,0,7.274462608397524e-07
Htra4,0,6.851627691983859e-07
Vmn1r71,0,6.730180290071018e-07
Gm11427,0,6.586423192178635e-07
Olfr1045,0,6.558515600718601e-07
Nrk,0,5.754441222971394e-07
Gria2,0,5.635339292431335e-07
Csf3r,0,5.600837882480155e-07
Cfap46,0,5.470149499142687e-07
Tectb,0,5.329314775259856e-07
Fign,0,4.87198134013774e-07
Gm15635,0,4.3879347195741115e-07
Fmo5,0,3.5528529390704833e-07
Gm5493,0,3.513706741231627e-07
Matn2,0,3.49454353287813e-07
Drd2,0,3.3572358614231406e-07
Gm10417,0,3.3562049250867973e-07
Gfi1,0,3.1104396988057017e-07
9630001P10Rik,0,2.9972045280102205e-07
Olfr859,0,2.942820461981908e-07
Usp44,0,2.737317672529818e-07
A730020M07Rik,0,2.511010775085895e-07
Pak6,0,2.449674090576601e-07
Hhla1,0,2.3889422560152645e-07
Sidt1,0,2.0663154822742194e-07
Gm45861,0,1.7983439282165392e-07
